balls,strikes,game_year,batter,pitch_number,at_bat_number,home_score,away_score,on_3b,on_2b,on_1b,outs_when_up,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Extreme outfield shift,of_fielding_alignment_Standard,of_fielding_alignment_Strategic,pitch_bin
0,0,2009,434628,1,32,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,150207,5,31,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2009,150207,4,31,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,150207,3,31,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2009,150207,2,31,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,150207,1,31,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,2,2009,456655,6,30,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,1,2009,456655,5,30,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2009,456655,4,30,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,451594,5,33,0,0,0.0,0.0,434628.0,2,0,0,0,0,0,0,0
0,0,2009,425548,1,22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2009,451594,6,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,1
0,0,2009,456655,1,30,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,2009,453064,3,8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,453064,1,8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,425548,3,4,0,0,0.0,425547.0,0.0,2,0,0,0,0,0,0,1
0,1,2009,425548,2,4,0,0,0.0,425547.0,0.0,2,0,0,0,0,0,0,0
0,0,2009,425548,1,4,0,0,0.0,425547.0,0.0,2,0,0,0,0,0,0,0
2,1,2009,425549,4,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,0,2009,451594,3,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2009,425549,3,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,451594,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,451594,2,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2009,451594,7,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,1
2,1,2009,451594,4,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,451594,5,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,425549,1,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,0,2009,425549,2,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,425547,1,18,0,0,0.0,434628.0,451594.0,2,0,0,0,0,0,0,1
0,0,2009,425547,1,3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,448676,1,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,0,2009,425547,2,3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,0,2009,448676,3,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,1,2009,448676,5,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,451594,5,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,1
1,2,2009,451594,4,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,0
1,1,2009,451594,3,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,1
0,1,2009,451594,2,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,1
0,0,2009,451594,1,16,0,0,0.0,0.0,434628.0,1,0,0,0,0,0,0,0
3,1,2009,434628,5,15,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,0,2009,434628,3,15,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2009,434628,2,15,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,434628,1,15,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,150207,5,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,448676,2,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,1,2009,150207,4,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,0,2009,448676,4,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,0,2009,150207,3,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,150207,2,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,150207,1,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,2009,456655,3,10,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2009,456655,2,10,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,456655,1,10,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
3,2,2009,448676,6,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,0,2009,434628,4,15,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,425508,4,39,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,0,2009,452783,3,46,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,425508,2,39,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,425508,1,39,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,435408,1,47,0,5,0.0,0.0,452783.0,0,0,0,0,0,0,0,1
2,1,2009,123107,4,38,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2009,435408,2,47,0,5,0.0,0.0,452783.0,0,0,0,0,0,0,0,0
0,0,2009,452783,1,46,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,425508,3,39,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,2,2009,123107,5,38,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2009,452783,2,46,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2009,122111,4,37,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,123107,2,38,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,123107,1,38,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,431151,3,30,0,3,0.0,133321.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,122111,5,37,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,122111,3,37,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,2009,122111,2,37,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,122111,1,37,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,431151,5,30,0,3,0.0,133321.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,431151,4,30,0,3,0.0,133321.0,0.0,2,0,0,0,0,0,0,0
0,1,2009,431151,2,30,0,3,0.0,133321.0,0.0,2,0,0,0,0,0,0,1
2,0,2009,123107,3,38,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,122111,6,37,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2009,133321,5,53,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,435408,5,47,0,5,0.0,0.0,452783.0,0,0,0,0,0,0,0,0
3,0,2009,452783,4,46,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2009,133321,6,53,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,431151,1,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
3,2,2009,431151,7,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2009,431151,3,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,2,2009,431151,4,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,2,2009,431151,5,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,0,2009,133321,3,53,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,431151,1,30,0,3,0.0,133321.0,0.0,2,0,0,0,0,0,0,0
2,1,2009,133321,4,53,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,435408,3,47,0,5,0.0,0.0,452783.0,0,0,0,0,0,0,0,1
1,0,2009,112116,2,52,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,133321,1,53,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2009,112116,4,52,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,431151,2,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2009,112116,3,52,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,112116,1,52,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2009,469040,4,48,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2009,469040,3,48,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2009,469040,2,48,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2009,469040,1,48,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,2,2009,431151,6,54,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,0,2009,133321,2,53,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,435408,4,47,0,5,0.0,0.0,452783.0,0,0,0,0,0,0,0,1
2,2,2009,431151,5,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,133321,1,29,0,3,0.0,0.0,112116.0,1,0,0,0,0,0,0,1
0,0,2009,431151,1,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,112116,4,28,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,1,2009,122111,4,9,0,0,0.0,0.0,431151.0,2,0,0,0,0,0,0,1
2,0,2009,122111,3,9,0,0,0.0,0.0,431151.0,2,0,0,0,0,0,0,1
1,0,2009,122111,2,9,0,0,0.0,0.0,431151.0,2,0,0,0,0,0,0,0
0,0,2009,122111,1,9,0,0,0.0,0.0,431151.0,2,0,0,0,0,0,0,1
3,2,2009,431151,8,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
3,2,2009,431151,6,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,1,2009,431151,4,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
3,2,2009,431151,7,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,2,2009,122111,6,9,0,0,0.0,0.0,431151.0,2,0,0,0,0,0,0,0
2,2,2009,133321,5,7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,112116,5,28,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2009,133321,4,7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,112116,1,6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,112116,2,6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,122111,5,9,0,0,0.0,0.0,431151.0,2,0,0,0,0,0,0,1
2,2,2009,112116,5,6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,133321,1,7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2009,133321,2,7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2009,133321,3,7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,1,2009,112116,4,6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2009,112116,3,6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2009,123107,4,18,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,431151,2,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,0,2009,123107,3,18,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,123107,2,18,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,112116,3,28,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,123107,1,18,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2009,112116,2,28,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2009,112116,1,28,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,460059,4,27,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,460059,3,27,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,460059,2,27,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,431151,3,8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2009,460059,1,27,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2009,123107,6,18,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,425508,1,19,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2009,425508,2,19,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2009,425508,3,19,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,452783,3,20,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,452783,1,20,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2009,452783,2,20,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
3,1,2009,123107,5,18,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2009,425508,4,19,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2009,111904,3,33,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,111904,4,33,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,407849,1,34,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2009,407849,2,34,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2009,407849,3,34,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
3,1,2009,112736,5,41,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,112736,2,41,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2009,111904,2,33,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,0,2009,112736,3,41,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2009,112736,4,41,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,112736,1,41,0,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2009,431171,4,32,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,451143,1,42,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,2,2009,431171,6,32,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,431171,5,32,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,431171,3,32,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2009,431171,2,32,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2009,431171,1,32,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2009,425902,5,27,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,1,2009,425902,4,27,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2009,425902,3,27,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,111904,1,33,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2009,425902,2,27,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,2,2009,451143,3,42,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,0,2009,431171,2,51,0,6,0.0,0.0,425902.0,1,0,0,0,0,0,0,1
2,0,2009,116974,3,43,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,425902,1,27,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,0,2009,425902,3,50,0,6,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,1,2009,425902,4,50,0,6,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,1,2009,425902,5,50,0,6,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,431171,1,51,0,6,0.0,0.0,425902.0,1,0,0,0,0,0,0,0
0,0,2009,116974,1,43,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,0,2009,431171,3,51,0,6,0.0,0.0,425902.0,1,0,0,0,0,0,0,1
3,0,2009,431171,4,51,0,6,0.0,0.0,425902.0,1,0,0,0,0,0,0,1
0,0,2009,111904,1,57,0,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,460075,5,26,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,425902,1,50,0,6,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2009,425902,2,50,0,6,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,430611,5,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,0
0,0,2009,460075,1,49,0,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,430611,8,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,0
1,2,2009,430611,7,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,1
1,2,2009,430611,6,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,0
0,1,2009,451143,2,42,0,5,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2009,430611,4,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,1
1,1,2009,430611,3,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,0
1,0,2009,430611,2,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,1
0,0,2009,430611,1,44,0,5,0.0,0.0,116974.0,2,0,0,0,0,0,0,1
3,0,2009,116974,4,43,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
3,1,2009,431171,5,51,0,6,0.0,0.0,425902.0,1,0,0,0,0,0,0,1
1,0,2009,116974,2,43,0,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2009,460075,2,10,0,2,0.0,430611.0,0.0,1,0,0,0,0,0,0,1
2,1,2009,460075,4,26,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2009,425902,2,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,116974,1,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,431171,3,12,0,2,0.0,430611.0,425902.0,2,0,0,0,0,0,0,0
0,1,2009,431171,2,12,0,2,0.0,430611.0,425902.0,2,0,0,0,0,0,0,0
0,0,2009,431171,1,12,0,2,0.0,430611.0,425902.0,2,0,0,0,0,0,0,0
3,2,2009,425902,8,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,0
3,2,2009,425902,7,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,1
2,2,2009,425902,6,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,0
2,2,2009,425902,5,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,425902,4,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,451596,1,20,0,2,0.0,0.0,112736.0,1,0,0,0,0,0,0,1
0,2,2009,425902,3,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,1
2,1,2009,431171,4,12,0,2,0.0,430611.0,425902.0,2,0,0,0,0,0,0,1
0,0,2009,460075,1,10,0,2,0.0,430611.0,0.0,1,0,0,0,0,0,0,0
1,1,2009,430611,3,9,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,0,2009,430611,2,9,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,430611,1,9,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,116974,7,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2009,116974,5,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2009,116974,4,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2009,116974,3,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2009,116974,2,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,2009,460075,2,26,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,111904,3,13,0,2,430611.0,425902.0,431171.0,2,0,0,0,0,0,0,1
0,0,2009,425902,1,11,0,2,0.0,430611.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,116974,6,8,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2009,431171,5,12,0,2,0.0,430611.0,425902.0,2,0,0,0,0,0,0,1
0,0,2009,111904,1,13,0,2,430611.0,425902.0,431171.0,2,0,0,0,0,0,0,1
3,2,2009,431171,6,12,0,2,0.0,430611.0,425902.0,2,0,0,0,0,0,0,1
1,0,2009,430611,2,25,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,430611,1,25,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2009,116974,7,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,1
2,0,2009,460075,3,26,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,116974,5,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,1
1,2,2009,116974,4,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,1
1,1,2009,116974,3,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,1
1,0,2009,116974,2,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,1
2,2,2009,116974,6,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,0
0,1,2009,451596,2,20,0,2,0.0,0.0,112736.0,1,0,0,0,0,0,0,1
0,0,2009,116974,1,21,0,2,0.0,112736.0,0.0,2,0,0,0,0,0,0,0
2,2,2009,111904,5,13,0,2,430611.0,425902.0,431171.0,2,0,0,0,0,0,0,1
3,2,2009,111904,6,13,0,2,430611.0,425902.0,431171.0,2,0,0,0,0,0,0,1
1,0,2009,111904,2,13,0,2,430611.0,425902.0,431171.0,2,0,0,0,0,0,0,1
0,0,2009,407849,1,18,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2009,111904,4,13,0,2,430611.0,425902.0,431171.0,2,0,0,0,0,0,0,1
1,0,2009,112736,2,19,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2009,460075,1,26,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2009,112736,1,19,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2009,452254,2,26,2,0,0.0,0.0,123173.0,2,0,0,0,0,0,0,1
2,1,2009,452254,4,48,5,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2009,452254,4,26,2,0,0.0,0.0,123173.0,2,0,0,0,0,0,0,0
0,2,2009,452254,5,26,2,0,0.0,0.0,123173.0,2,0,0,0,0,0,0,1
0,0,2009,400120,1,30,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,1,2009,400120,5,30,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2009,400120,3,30,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2009,400120,4,30,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2009,452254,3,26,2,0,0.0,0.0,123173.0,2,0,0,0,0,0,0,1
0,0,2009,346859,1,31,2,0,0.0,0.0,400120.0,0,0,0,0,0,0,0,1
0,0,2009,123173,1,24,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,0,2009,150324,2,25,2,0,0.0,0.0,123173.0,1,0,0,0,0,0,0,0
0,1,2009,279827,2,32,2,0,0.0,0.0,400120.0,1,0,0,0,0,0,0,1
3,1,2009,150324,5,25,2,0,0.0,0.0,123173.0,1,0,0,0,0,0,0,1
2,0,2009,150324,3,25,2,0,0.0,0.0,123173.0,1,0,0,0,0,0,0,1
0,0,2009,150324,1,25,2,0,0.0,0.0,123173.0,1,0,0,0,0,0,0,1
2,2,2009,123173,6,24,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2009,123173,5,24,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2009,123173,4,24,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,123173,3,24,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2009,279827,1,32,2,0,0.0,0.0,400120.0,1,0,0,0,0,0,0,0
1,1,2009,123173,3,46,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,2009,400120,2,30,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,123173,2,24,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,123173,5,46,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2009,279827,3,32,2,0,0.0,0.0,400120.0,1,0,0,0,0,0,0,1
0,0,2009,452254,1,26,2,0,0.0,0.0,123173.0,2,0,0,0,0,0,0,0
0,0,2009,150324,1,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,452254,3,48,5,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,0,2009,452254,2,48,5,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2009,452254,1,48,5,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
3,2,2009,150324,7,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2009,150324,6,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,2,2009,150324,5,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,1,2009,150324,4,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2009,150324,3,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2009,150324,2,47,5,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,1,2009,433898,4,23,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,433898,2,38,2,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,1,2009,123173,4,46,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2009,123173,2,46,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,123173,1,46,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,115399,1,36,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2009,433898,1,38,2,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2009,430565,2,37,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
